average error,precision,recal,i,j,epoch
0.041832833,0.573469388,0.98943662,35,85,20
0.039223263,0.428571429,0.042253521,35,85,30
0.037141491,0.572008114,0.992957746,35,85,40
0.041963708,0.55,0.038732394,35,85,50
0.035937768,0.4375,0.024647887,35,85,60
0.039364354,0.573469388,0.98943662,35,85,70
0.039830999,1,0.003521127,35,85,80
0.040726339,0.569138277,1,35,85,90
0.036163512,0.534246575,0.137323944,35,90,10
0.037523088,0.8,0.014084507,35,90,20
0.037762904,0.570564516,0.996478873,35,90,30
0.033025619,0.568493151,0.876760563,35,90,40
0.037921963,0.4,0.021126761,35,90,50
0.033541479,0.567510549,0.947183099,35,90,60
0.037230052,0.466666667,0.073943662,35,90,70
0.034580012,0.559139785,0.366197183,35,90,80
0.034241029,0.465116279,0.070422535,35,90,90
0.037076261,0.5,0.091549296,35,95,10
0.035784479,0.570824524,0.950704225,35,95,20
0.038818548,0.571428571,1,35,95,30
0.034988172,0.516129032,0.169014085,35,95,40
0.033700905,0.536912752,0.281690141,35,95,50
0.033898601,0.508333333,0.214788732,35,95,60
0.039411649,0.8,0.014084507,35,95,70
0.035401619,0.509433962,0.095070423,35,95,80
0.033495637,0.540540541,0.211267606,35,95,90
0.035235828,0.574786325,0.947183099,40,5,10
0.036813679,0.569358178,0.968309859,40,5,20
0.032431829,0.576659039,0.887323944,40,5,30
0.03335998,0.550143266,0.676056338,40,5,40
0.034646294,0.531914894,0.088028169,40,5,50
0.033387767,0.572340426,0.947183099,40,5,60
0.03423697,0.572368421,0.919014085,40,5,70
0.032619828,0.565432099,0.806338028,40,5,80
0.032705677,0.543478261,0.528169014,40,5,90
0.037554984,0.570564516,0.996478873,40,10,10
0.033820509,0.5675,0.799295775,40,10,20
0.033986368,0.540540541,0.14084507,40,10,30
0.034836017,0.506756757,0.264084507,40,10,40
0.038175464,0.568548387,0.992957746,40,10,50
0.035676735,0.568825911,0.98943662,40,10,60
0.037659509,0.515151515,0.059859155,40,10,70
0.032989529,0.565552699,0.774647887,40,10,80
0.033878459,0.548701299,0.595070423,40,10,90
0.034945415,0.570063694,0.63028169,40,15,10
0.034243699,0.570512821,0.940140845,40,15,20
0.033883344,0.574152542,0.954225352,40,15,30
0.0325728,0.548523207,0.457746479,40,15,40
0.037015455,0.573913043,0.929577465,40,15,50
0.032533715,0.58056872,0.862676056,40,15,60
0.035281858,0.575107296,0.943661972,40,15,70
0.035074011,0.492063492,0.10915493,40,15,80
0.044441229,0.570281124,1,40,15,90
0.03725874,0.454545455,0.035211268,40,20,10
0.034268394,0.546666667,0.288732394,40,20,20
0.033715056,0.571138211,0.98943662,40,20,30
0.036130873,0.5,0.066901408,40,20,40
0.038294677,0.428571429,0.01056338,40,20,50
0.034893986,0.569958848,0.975352113,40,20,60
0.033326513,0.535714286,0.36971831,40,20,70
0.033642724,0.50877193,0.102112676,40,20,80
0.032827908,0.573304158,0.922535211,40,20,90
0.037727011,0.573469388,0.98943662,40,25,10
0.033363949,0.49112426,0.292253521,40,25,20
0.038601105,0.4,0.014084507,40,25,30
0.035114976,0.517006803,0.267605634,40,25,40
0.038105595,0.571138211,0.98943662,40,25,50
0.041720025,0.569416499,0.996478873,40,25,60
0.03367959,0.527950311,0.299295775,40,25,70
0.034721294,0.507042254,0.126760563,40,25,80
0.032849351,0.538961039,0.292253521,40,25,90
0.037259613,0.572631579,0.957746479,40,30,10
0.045360354,0.570281124,1,40,30,20
0.032617075,0.561461794,0.595070423,40,30,30
0.034799704,0.453900709,0.225352113,40,30,40
0.035977938,0.578389831,0.961267606,40,30,50
0.03328944,0.575342466,0.887323944,40,30,60
0.033946286,0.509259259,0.193661972,40,30,70
0.034964208,0.537815126,0.225352113,40,30,80
0.035756912,0.528571429,0.13028169,40,30,90
0.038195807,0.570850202,0.992957746,40,35,10
0.041332064,0.570281124,1,40,35,20
0.034353822,0.571729958,0.954225352,40,35,30
0.032204203,0.564013841,0.573943662,40,35,40
0.036747998,0.573170732,0.992957746,40,35,50
0.040143124,0.570564516,0.996478873,40,35,60
0.034071939,0.572301426,0.98943662,40,35,70
0.033568797,0.551532033,0.697183099,40,35,80
0.032326182,0.557640751,0.732394366,40,35,90
0.037183056,0.573875803,0.943661972,40,40,10
0.033487274,0.557971014,0.542253521,40,40,20
0.036763122,0.438356164,0.112676056,40,40,30
0.038476003,0.569105691,0.985915493,40,40,40
0.032927458,0.526315789,0.352112676,40,40,50
0.034998482,0.571134021,0.975352113,40,40,60
0.032927576,0.547511312,0.426056338,40,40,70
0.034471862,0.569979716,0.98943662,40,40,80
0.0343008,0.571717172,0.996478873,40,40,90
0.042955458,0.572580645,1,40,45,10
0.040639815,0.6,0.031690141,40,45,20
0.035473352,0.568228106,0.982394366,40,45,30
0.036507536,0.572008114,0.992957746,40,45,40
0.032809954,0.575492341,0.926056338,40,45,50
0.037439261,0.40625,0.045774648,40,45,60
0.039266123,0.411764706,0.024647887,40,45,70
0.038097181,0.46875,0.052816901,40,45,80
0.039859935,1,0.021126761,40,45,90
0.043236963,0.571138211,0.98943662,40,50,10
0.03619061,0.56969697,0.992957746,40,50,20
0.034667952,0.574712644,0.88028169,40,50,30
0.038772809,0.570850202,0.992957746,40,50,40
0.036273131,0.575052854,0.957746479,40,50,50
0.041129452,0.571717172,0.996478873,40,50,60
0.036207477,0.55,0.116197183,40,50,70
0.036180201,0.388888889,0.024647887,40,50,80
0.036004017,0.570850202,0.992957746,40,50,90
0.038540501,0.572301426,0.98943662,40,55,10
0.037984659,0.53125,0.059859155,40,55,20
0.037235235,0.571134021,0.975352113,40,55,30
0.036509238,0.419354839,0.091549296,40,55,40
0.040060312,0.666666667,0.028169014,40,55,50
0.041068897,0.569979716,0.98943662,40,55,60
0.037022274,0.568548387,0.992957746,40,55,70
0.032810425,0.546827795,0.637323944,40,55,80
0.035779424,0.573170732,0.992957746,40,55,90
0.040241381,0.375,0.042253521,40,60,10
0.036982574,0.518518519,0.049295775,40,60,20
0.034878665,0.575757576,0.334507042,40,60,30
0.034035364,0.57038835,0.827464789,40,60,40
0.034990373,0.572016461,0.978873239,40,60,50
0.036320849,0.456140351,0.091549296,40,60,60
0.036838777,0.48,0.084507042,40,60,70
0.033868308,0.538116592,0.422535211,40,60,80
0.038426081,0.572874494,0.996478873,40,60,90
0.036969909,0.5,0.052816901,40,65,10
0.035892108,0.572340426,0.947183099,40,65,20
0.03619615,0.571428571,0.985915493,40,65,30
0.03626396,0.571428571,0.028169014,40,65,40
0.033423912,0.57860262,0.933098592,40,65,50
0.035556927,0.570841889,0.978873239,40,65,60
0.032533844,0.571428571,0.901408451,40,65,70
0.033667825,0.56993737,0.961267606,40,65,80
0.032776947,0.577167019,0.961267606,40,65,90
0.03958005,0.570281124,1,40,70,10
0.035687094,0.529411765,0.158450704,40,70,20
0.041263309,0.570264766,0.985915493,40,70,30
0.033093914,0.556962025,0.61971831,40,70,40
0.03965121,0.571428571,1,40,70,50
0.033116919,0.569343066,0.823943662,40,70,60
0.035259123,0.570850202,0.992957746,40,70,70
0.032983269,0.553633218,0.563380282,40,70,80
0.039168737,0.568273092,0.996478873,40,70,90
0.046043761,0.571428571,1,40,75,10
0.03271186,0.565683646,0.742957746,40,75,20
0.040152286,0.569138277,1,40,75,30
0.034591599,0.506849315,0.13028169,40,75,40
0.033924104,0.570666667,0.753521127,40,75,50
0.03409206,0.567567568,0.813380282,40,75,60
0.034134436,0.568507157,0.978873239,40,75,70
0.039298721,0.56969697,0.992957746,40,75,80
0.034070119,0.572016461,0.978873239,40,75,90
0.037431856,0.574036511,0.996478873,40,80,10
0.045825745,0.714285714,0.017605634,40,80,20
0.038797074,0.75,0.021126761,40,80,30
0.035538956,0.507042254,0.126760563,40,80,40
0.037837232,0.56097561,0.080985915,40,80,50
0.03550075,0.547945205,0.14084507,40,80,60
0.035306316,0.56969697,0.992957746,40,80,70
0.036956414,0.516129032,0.112676056,40,80,80
0.036227735,0.570564516,0.996478873,40,80,90
0.037161056,0.570264766,0.985915493,40,85,10
0.03916066,0.424242424,0.049295775,40,85,20
0.042905927,0.571428571,1,40,85,30
0.036262329,0.515789474,0.172535211,40,85,40
0.039885714,0.569138277,1,40,85,50
0.040111336,0.444444444,0.042253521,40,85,60
0.033281759,0.534883721,0.404929577,40,85,70
0.042650385,0.569138277,1,40,85,80
0.036711911,0.43902439,0.063380282,40,85,90
0.033482008,0.570833333,0.964788732,40,90,10
0.037384838,0.555555556,0.017605634,40,90,20
0.036401788,0.523489933,0.274647887,40,90,30
0.040422963,0.714285714,0.017605634,40,90,40
0.035958161,0.462962963,0.088028169,40,90,50
0.033317527,0.566502463,0.809859155,40,90,60
0.037240236,0.573737374,1,40,90,70
0.034280901,0.55,0.116197183,40,90,80
0.03747638,0.542857143,0.066901408,40,90,90
0.033594566,0.556097561,0.401408451,40,95,10
0.046301801,0.569138277,1,40,95,20
0.035001194,0.53125,0.179577465,40,95,30
0.034096572,0.546666667,0.433098592,40,95,40
0.038115968,0.571721311,0.982394366,40,95,50
0.035809851,0.5,0.042253521,40,95,60
0.04107167,0.56969697,0.992957746,40,95,70
0.036860603,0.465517241,0.095070423,40,95,80
0.033485172,0.5390625,0.242957746,40,95,90
0.032810633,0.531120332,0.450704225,45,5,10
0.037183433,0.545454545,0.021126761,45,5,20
0.033580802,0.570841889,0.978873239,45,5,30
0.033552766,0.554263566,0.503521127,45,5,40
0.034621714,0.567934783,0.735915493,45,5,50
0.034109029,0.492307692,0.112676056,45,5,60
0.033815482,0.572025052,0.964788732,45,5,70
0.033144755,0.570212766,0.943661972,45,5,80
0.032985052,0.531914894,0.440140845,45,5,90
0.037373907,0.569832402,0.35915493,45,10,10
0.033741317,0.519480519,0.281690141,45,10,20
0.036871774,0.515625,0.232394366,45,10,30
0.03463765,0.544715447,0.235915493,45,10,40
0.034252169,0.575221239,0.915492958,45,10,50
0.035090608,0.571428571,0.85915493,45,10,60
0.03414338,0.458715596,0.176056338,45,10,70
0.033651261,0.537634409,0.176056338,45,10,80
0.032770349,0.572354212,0.933098592,45,10,90
0.036208404,0.562874251,0.330985915,45,15,10
0.033639395,0.572874494,0.996478873,45,15,20
0.034535822,0.570815451,0.936619718,45,15,30
0.033510531,0.57300885,0.911971831,45,15,40
0.032280598,0.570422535,0.855633803,45,15,50
0.034213394,0.570264766,0.985915493,45,15,60
0.033074072,0.565714286,0.348591549,45,15,70
0.034895502,0.442307692,0.080985915,45,15,80
0.034511844,0.507142857,0.25,45,15,90
0.034581058,0.569958848,0.975352113,45,20,10
0.03572884,0.5125,0.144366197,45,20,20
0.032757987,0.563218391,0.690140845,45,20,30
0.03534583,0.52238806,0.123239437,45,20,40
0.035334513,0.477777778,0.151408451,45,20,50
0.031911636,0.58056872,0.862676056,45,20,60
0.033053298,0.548172757,0.580985915,45,20,70
0.037400953,0.529411765,0.063380282,45,20,80
0.034622551,0.569387755,0.982394366,45,20,90
0.036018042,0.571428571,0.985915493,45,25,10
0.03548908,0.615384615,0.084507042,45,25,20
0.032067994,0.57442348,0.964788732,45,25,30
0.036575306,0.56964657,0.964788732,45,25,40
0.034674154,0.545454545,0.274647887,45,25,50
0.032984135,0.573979592,0.792253521,45,25,60
0.034906416,0.531914894,0.264084507,45,25,70
0.042272645,0.569416499,0.996478873,45,25,80
0.033526221,0.558441558,0.302816901,45,25,90
0.037868615,0.570850202,0.992957746,45,30,10
0.03363894,0.507575758,0.235915493,45,30,20
0.033556836,0.563275434,0.799295775,45,30,30
0.034511475,0.523076923,0.23943662,45,30,40
0.032390161,0.578366446,0.922535211,45,30,50
0.037355154,0.666666667,0.021126761,45,30,60
0.035549442,0.571428571,0.943661972,45,30,70
0.034829856,0.489655172,0.25,45,30,80
0.036773371,0.451612903,0.049295775,45,30,90
0.033581125,0.529147982,0.415492958,45,35,10
0.037050466,0.5,0.066901408,45,35,20
0.033945912,0.573839662,0.957746479,45,35,30
0.038861589,0.5,0.003521127,45,35,40
0.03623628,0.570850202,0.992957746,45,35,50
0.043715943,0,0,498,35,60
0.035624374,0.569072165,0.971830986,45,35,70
0.036230085,0.56964657,0.964788732,45,35,80
0.033972575,0.543352601,0.330985915,45,35,90
0.037858095,0.5,0.017605634,45,40,10
0.03581344,0.486111111,0.123239437,45,40,20
0.037500131,0.572008114,0.992957746,45,40,30
0.033464666,0.516949153,0.214788732,45,40,40
0.038937867,0.5,0.070422535,45,40,50
0.033191209,0.569007264,0.827464789,45,40,60
0.033502862,0.572340426,0.947183099,45,40,70
0.038004551,0.56969697,0.992957746,45,40,80
0.034594656,0.574193548,0.940140845,45,40,90
0.033700308,0.574944072,0.904929577,45,45,10
0.033571341,0.519083969,0.23943662,45,45,20
0.034795723,0.516129032,0.056338028,45,45,30
0.040167208,0.285714286,0.014084507,45,45,40
0.037599777,0.573770492,0.985915493,45,45,50
0.040708579,0.572008114,0.992957746,45,45,60
0.033443188,0.571115974,0.919014085,45,45,70
0.032261789,0.569536424,0.605633803,45,45,80
0.040899404,0.569672131,0.978873239,45,45,90
0.036938967,0.572008114,0.992957746,45,50,10
0.03601506,0.570841889,0.978873239,45,50,20
0.036373507,0.571428571,0.985915493,45,50,30
0.034303582,0.573248408,0.950704225,45,50,40
0.038318705,0.570564516,0.996478873,45,50,50
0.039349891,0.569416499,0.996478873,45,50,60
0.034182207,0.553097345,0.440140845,45,50,70
0.034312361,0.574380165,0.978873239,45,50,80
0.041037235,0.583333333,0.024647887,45,50,90
0.038335659,0.572895277,0.982394366,45,55,10
0.034462041,0.440366972,0.169014085,45,55,20
0.038666419,0.568548387,0.992957746,45,55,30
0.033411365,0.553921569,0.397887324,45,55,40
0.038612521,0.572016461,0.978873239,45,55,50
0.033140043,0.543650794,0.482394366,45,55,60
0.042680936,0.568548387,0.992957746,45,55,70
0.034944601,0.495327103,0.186619718,45,55,80
0.035392339,0.434210526,0.116197183,45,55,90
0.03843462,0.570564516,0.996478873,45,60,10
0.032860505,0.572354212,0.933098592,45,60,20
0.037948578,0.5,0.031690141,45,60,30
0.039956781,0.714285714,0.035211268,45,60,40
0.03307335,0.564920273,0.873239437,45,60,50
0.033396683,0.576017131,0.947183099,45,60,60
0.042842219,0.569138277,1,45,60,70
0.038277893,0.572301426,0.98943662,45,60,80
0.033242882,0.576923077,0.897887324,45,60,90
0.051310009,1,0.003521127,45,65,10
0.034925785,0.540880503,0.302816901,45,65,20
0.033640544,0.572706935,0.901408451,45,65,30
0.032642185,0.567335244,0.697183099,45,65,40
0.034373347,0.574786325,0.947183099,45,65,50
0.03297063,0.577608142,0.799295775,45,65,60
0.037372834,0.574112735,0.968309859,45,65,70
0.03438663,0.571725572,0.968309859,45,65,80
0.03425034,0.577731092,0.968309859,45,65,90
0.033878531,0.572301426,0.98943662,45,70,10
0.036812566,0.569105691,0.985915493,45,70,20
0.033738927,0.57537155,0.954225352,45,70,30
0.032138964,0.570155902,0.901408451,45,70,40
0.03443641,0.572895277,0.982394366,45,70,50
0.040067617,0.570281124,1,45,70,60
0.035011252,0.5,0.091549296,45,70,70
0.034596549,0.518518519,0.197183099,45,70,80
0.038606799,0.476190476,0.035211268,45,70,90
0.034956738,0.495145631,0.179577465,45,75,10
0.034560875,0.471698113,0.088028169,45,75,20
0.040772193,0.56969697,0.992957746,45,75,30
0.037971132,0.483870968,0.052816901,45,75,40
0.033949543,0.5657277,0.848591549,45,75,50
0.033354591,0.556962025,0.61971831,45,75,60
0.037236447,0.573951435,0.915492958,45,75,70
0.036731838,0.471698113,0.088028169,45,75,80
0.034067372,0.561946903,0.447183099,45,75,90
0.038345001,0.571111111,0.904929577,45,80,10
0.035123923,0.569979716,0.98943662,45,80,20
0.033642309,0.552,0.242957746,45,80,30
0.036837203,0.571138211,0.98943662,45,80,40
0.035768949,0.5,0.102112676,45,80,50
0.034092501,0.569593148,0.936619718,45,80,60
0.034236426,0.531034483,0.271126761,45,80,70
0.032883022,0.56684492,0.746478873,45,80,80
0.033817937,0.547619048,0.242957746,45,80,90
0.050694291,0.569138277,1,45,85,10
0.037930264,0.490909091,0.095070423,45,85,20
0.037823745,0.573804574,0.971830986,45,85,30
0.042627639,0.5,0.024647887,45,85,40
0.03688571,0.569138277,1,45,85,50
0.039982612,1,0.017605634,45,85,60
0.034865415,0.558441558,0.151408451,45,85,70
0.03535968,0.569979716,0.98943662,45,85,80
0.034948972,0.571428571,0.971830986,45,85,90
0.043543627,0.569138277,1,45,90,10
0.040144417,0.569416499,0.996478873,45,90,20
0.034152306,0.539473684,0.144366197,45,90,30
0.035659989,0.507936508,0.112676056,45,90,40
0.03623467,0.570281124,1,45,90,50
0.036457278,0.554054054,0.144366197,45,90,60
0.038378809,0.466666667,0.024647887,45,90,70
0.03826795,0.818181818,0.031690141,45,90,80
0.040044209,0.570564516,0.996478873,45,90,90
0.04317394,0.569138277,1,45,95,10
0.036530497,0.570564516,0.996478873,45,95,20
0.037451979,0.574074074,0.982394366,45,95,30
0.044095122,1,0.003521127,45,95,40
0.039868021,0.6,0.031690141,45,95,50
0.036722874,0.572874494,0.996478873,45,95,60
0.038748035,0.570264766,0.985915493,45,95,70
0.034061022,0.569072165,0.971830986,45,95,80
0.040008345,0.572008114,0.992957746,45,95,90
0.033210239,0.557103064,0.704225352,50,5,10
0.0372845,0.565445026,0.38028169,50,5,20
0.032927932,0.57253886,0.778169014,50,5,30
0.03291433,0.567357513,0.771126761,50,5,40
0.034264438,0.484126984,0.214788732,50,5,50
0.032672692,0.570071259,0.845070423,50,5,60
0.033395361,0.575242718,0.834507042,50,5,70
0.033384293,0.574324324,0.897887324,50,5,80
0.03489213,0.570552147,0.982394366,50,5,90
0.045225211,0.572874494,0.996478873,50,10,10
0.034158386,0.568421053,0.76056338,50,10,20
0.035830327,0.569444444,0.866197183,50,10,30
0.034859729,0.513274336,0.204225352,50,10,40
0.033695515,0.476821192,0.253521127,50,10,50
0.032533459,0.560526316,0.75,50,10,60
0.034912076,0.49382716,0.14084507,50,10,70
0.033002486,0.579418345,0.911971831,50,10,80
0.03292373,0.515306122,0.355633803,50,10,90
0.03426044,0.524590164,0.112676056,50,15,10
0.033797133,0.539215686,0.387323944,50,15,20
0.034998381,0.571134021,0.975352113,50,15,30
0.034805606,0.538461538,0.123239437,50,15,40
0.03250721,0.566239316,0.933098592,50,15,50
0.036871089,0.570281124,1,50,15,60
0.037107074,0.568548387,0.992957746,50,15,70
0.032506414,0.544117647,0.521126761,50,15,80
0.03342268,0.56892779,0.915492958,50,15,90
0.034062444,0.574647887,0.718309859,50,20,10
0.036045156,0.471264368,0.144366197,50,20,20
0.039968684,0.714285714,0.017605634,50,20,30
0.032723854,0.552529183,0.5,50,20,40
0.035509671,0.4875,0.137323944,50,20,50
0.034777353,0.576131687,0.985915493,50,20,60
0.036549432,0.569979716,0.98943662,50,20,70
0.034608924,0.483870968,0.105633803,50,20,80
0.032500934,0.571090047,0.848591549,50,20,90
0.03786258,0.572580645,1,50,25,10
0.033608673,0.518672199,0.440140845,50,25,20
0.033121214,0.572727273,0.887323944,50,25,30
0.039137087,0.570564516,0.996478873,50,25,40
0.041496074,0.56969697,0.992957746,50,25,50
0.03348451,0.537313433,0.38028169,50,25,60
0.037306361,0.570264766,0.985915493,50,25,70
0.034775571,0.523809524,0.193661972,50,25,80
0.038864346,0.56969697,0.992957746,50,25,90
0.039670529,0.532608696,0.172535211,50,30,10
0.037505475,0.569979716,0.98943662,50,30,20
0.039615966,0.573737374,1,50,30,30
0.035593424,0.428571429,0.095070423,50,30,40
0.033351861,0.555555556,0.334507042,50,30,50
0.036808207,0.573770492,0.985915493,50,30,60
0.033657173,0.576419214,0.929577465,50,30,70
0.033140555,0.577181208,0.908450704,50,30,80
0.033757288,0.571428571,0.211267606,50,30,90
0.03619378,0.714285714,0.017605634,50,35,10
0.0352614,0.493333333,0.13028169,50,35,20
0.039947698,0.5,0.028169014,50,35,30
0.03425605,0.5,0.334507042,50,35,40
0.045276092,0.570281124,1,50,35,50
0.035404578,0.504273504,0.207746479,50,35,60
0.036607525,0.572301426,0.98943662,50,35,70
0.033626753,0.574112735,0.968309859,50,35,80
0.033207481,0.578828829,0.904929577,50,35,90
0.036081476,0.576923077,0.052816901,50,40,10
0.035392163,0.446808511,0.073943662,50,40,20
0.037558172,0.481481481,0.045774648,50,40,30
0.033980865,0.571125265,0.947183099,50,40,40
0.035789059,0.56969697,0.992957746,50,40,50
0.034223778,0.536,0.235915493,50,40,60
0.034390428,0.5625,0.792253521,50,40,70
0.034939513,0.525773196,0.179577465,50,40,80
0.041040434,0.56969697,0.992957746,50,40,90
0.041369251,0.571717172,0.996478873,50,45,10
0.034449793,0.53968254,0.23943662,50,45,20
0.035119253,0.573737374,1,50,45,30
0.04133276,1,0.007042254,50,45,40
0.040086157,0.571138211,0.98943662,50,45,50
0.036694905,0.56969697,0.992957746,50,45,60
0.033513465,0.543352601,0.330985915,50,45,70
0.033800561,0.489795918,0.169014085,50,45,80
0.035591197,0.574948665,0.985915493,50,45,90
0.036411731,0.568548387,0.992957746,50,50,10
0.034006683,0.486111111,0.246478873,50,50,20
0.038100911,0.575949367,0.961267606,50,50,30
0.039774895,0.569416499,0.996478873,50,50,40
0.035413859,0.511111111,0.080985915,50,50,50
0.033566014,0.523255814,0.316901408,50,50,60
0.033672947,0.563106796,0.816901408,50,50,70
0.034814872,0.574370709,0.883802817,50,50,80
0.035118544,0.484615385,0.221830986,50,50,90
0.037015699,0.321428571,0.031690141,50,55,10
0.043192153,0.569138277,1,50,55,20
0.036250892,0.537037037,0.102112676,50,55,30
0.034215515,0.528089888,0.165492958,50,55,40
0.036964859,0.5,0.088028169,50,55,50
0.034137581,0.533333333,0.366197183,50,55,60
0.044678057,0.666666667,0.007042254,50,55,70
0.032938048,0.536723164,0.334507042,50,55,80
0.033456654,0.507462687,0.35915493,50,55,90
0.03956705,0.285714286,0.007042254,50,60,10
0.035785687,0.551020408,0.095070423,50,60,20
0.034886362,0.573221757,0.964788732,50,60,30
0.036204603,0.56969697,0.992957746,50,60,40
0.033379665,0.550295858,0.327464789,50,60,50
0.034500676,0.568228106,0.982394366,50,60,60
0.03398005,0.530054645,0.341549296,50,60,70
0.037321883,0.567676768,0.98943662,50,60,80
0.033091356,0.52173913,0.295774648,50,60,90
0.037156226,0.569138277,1,50,65,10
0.032909922,0.544072948,0.63028169,50,65,20
0.035198836,0.525423729,0.10915493,50,65,30
0.033786616,0.56187291,0.591549296,50,65,40
0.03408016,0.575052854,0.957746479,50,65,50
0.037331971,0.572301426,0.98943662,50,65,60
0.036081541,0.571428571,0.084507042,50,65,70
0.036620352,0.57231405,0.975352113,50,65,80
0.035836268,0.570850202,0.992957746,50,65,90
0.039907864,0.570281124,1,50,70,10
0.037530603,0.572938689,0.954225352,50,70,20
0.038637526,0.473684211,0.031690141,50,70,30
0.033195475,0.545454545,0.633802817,50,70,40
0.037343717,0.572301426,0.98943662,50,70,50
0.04048733,0.570247934,0.971830986,50,70,60
0.036660531,0.573469388,0.98943662,50,70,70
0.033193377,0.573493976,0.838028169,50,70,80
0.04046111,0.570281124,1,50,70,90
0.035576951,0.533333333,0.084507042,50,75,10
0.033693074,0.572839506,0.816901408,50,75,20
0.036096682,0.570850202,0.992957746,50,75,30
0.033304089,0.570454545,0.883802817,50,75,40
0.03456446,0.480769231,0.088028169,50,75,50
0.037478459,0.558823529,0.066901408,50,75,60
0.033275363,0.574031891,0.887323944,50,75,70
0.034890879,0.57442348,0.964788732,50,75,80
0.038000359,0.55,0.038732394,50,75,90
0.039024929,0.615384615,0.028169014,50,80,10
0.038593674,0.371428571,0.045774648,50,80,20
0.038892821,0.470588235,0.084507042,50,80,30
0.033297031,0.534391534,0.355633803,50,80,40
0.034875865,0.507246377,0.123239437,50,80,50
0.037515564,0.666666667,0.028169014,50,80,60
0.034100647,0.572043011,0.936619718,50,80,70
0.035210338,0.517647059,0.154929577,50,80,80
0.034873535,0.467391304,0.151408451,50,80,90
0.035848032,0.536585366,0.077464789,50,85,10
0.03374501,0.522580645,0.285211268,50,85,20
0.037163616,0.456140351,0.091549296,50,85,30
0.040219825,0.570564516,0.996478873,50,85,40
0.043425078,0.569138277,1,50,85,50
0.037555464,0.57537155,0.954225352,50,85,60
0.0345318,0.571428571,0.901408451,50,85,70
0.038106694,0.714285714,0.017605634,50,85,80
0.032898169,0.570048309,0.830985915,50,85,90
0.037401887,0.571138211,0.98943662,50,90,10
0.033874963,0.572961373,0.940140845,50,90,20
0.048064287,0,0,498,90,30
0.041361056,0.56969697,0.992957746,50,90,40
0.044961913,0.570281124,1,50,90,50
0.042524646,1,0.003521127,50,90,60
0.038905266,0.545454545,0.021126761,50,90,70
0.034191531,0.573170732,0.992957746,50,90,80
0.031927154,0.572961373,0.940140845,50,90,90
0.034638155,0.5,0.204225352,50,95,10
0.040121947,0.57231405,0.975352113,50,95,20
0.03859211,0.555555556,0.017605634,50,95,30
0.036418786,0.566191446,0.978873239,50,95,40
0.038302595,0.571717172,0.996478873,50,95,50
0.03570224,0.574036511,0.996478873,50,95,60
0.034319178,0.6,0.073943662,50,95,70
0.038181645,0.612903226,0.066901408,50,95,80
0.034843212,0.574074074,0.982394366,50,95,90
0.033558384,0.571134021,0.975352113,55,5,10
0.032760145,0.566831683,0.806338028,55,5,20
0.036325823,0.453488372,0.137323944,55,5,30
0.035501418,0.572597137,0.985915493,55,5,40
0.033178278,0.558897243,0.785211268,55,5,50
0.036416299,0.55,0.193661972,55,5,60
0.034448448,0.509090909,0.098591549,55,5,70
0.032651706,0.521276596,0.517605634,55,5,80
0.038700071,0.571138211,0.98943662,55,5,90
0.040406739,0.5,0.003521127,55,10,10
0.033052008,0.566350711,0.841549296,55,10,20
0.032568279,0.571428571,0.85915493,55,10,30
0.033188401,0.545454545,0.507042254,55,10,40
0.033416487,0.574889868,0.919014085,55,10,50
0.034280815,0.558704453,0.485915493,55,10,60
0.032787347,0.569047619,0.841549296,55,10,70
0.034526094,0.573195876,0.978873239,55,10,80
0.032899968,0.549407115,0.48943662,55,10,90
0.03346814,0.551622419,0.658450704,55,15,10
0.037057248,0.573770492,0.985915493,55,15,20
0.033052026,0.557755776,0.595070423,55,15,30
0.035252783,0.4375,0.073943662,55,15,40
0.035448478,0.572614108,0.971830986,55,15,50
0.035080571,0.570264766,0.985915493,55,15,60
0.039251524,0.571428571,1,55,15,70
0.036518056,0.573469388,0.98943662,55,15,80
0.032414896,0.548648649,0.714788732,55,15,90
0.033657542,0.572614108,0.971830986,55,20,10
0.032989638,0.574514039,0.936619718,55,20,20
0.036475424,0.573498965,0.975352113,55,20,30
0.035696921,0.572016461,0.978873239,55,20,40
0.036730415,0.546875,0.123239437,55,20,50
0.03585993,0.461538462,0.042253521,55,20,60
0.034155191,0.570850202,0.992957746,55,20,70
0.034799347,0.553191489,0.183098592,55,20,80
0.035563045,0.573469388,0.98943662,55,20,90
0.038134505,0.47826087,0.038732394,55,25,10
0.038111421,0.573469388,0.98943662,55,25,20
0.032791122,0.562992126,0.503521127,55,25,30
0.034101285,0.572354212,0.933098592,55,25,40
0.035091607,0.495652174,0.200704225,55,25,50
0.040284027,0.570281124,1,55,25,60
0.034496639,0.572649573,0.943661972,55,25,70
0.035535071,0.4375,0.073943662,55,25,80
0.035467444,0.526315789,0.070422535,55,25,90
0.032101655,0.568807339,0.873239437,55,30,10
0.033817806,0.566513761,0.86971831,55,30,20
0.033765673,0.570247934,0.971830986,55,30,30
0.03487443,0.577405858,0.971830986,55,30,40
0.033574723,0.571428571,0.971830986,55,30,50
0.036455509,0.572597137,0.985915493,55,30,60
0.03421397,0.518518519,0.246478873,55,30,70
0.034789067,0.552941176,0.496478873,55,30,80
0.033129095,0.572944297,0.76056338,55,30,90
0.038823124,0.570281124,1,55,35,10
